ORDER_ID,CUSTOMER_ID,PRODUCT_ID,STORE_ID,EMPLOYEE_ID,ORDER_DATE,SHIP_DATE,QUANTITY_ORDERED,UNIT_PRICE,DISCOUNT_PERCENT,TOTAL_AMOUNT,PAYMENT_METHOD,ORDER_STATUS,SHIP_METHOD
2427,122,737,14,97,2024-12-12,2024-12-19,1,30765,16.42,25714.66,Credit Card,Delivered,Standard
2428,1065,526,67,145,2024-04-21,2024-04-28,5,32566,2.48,158792.41,Mobile Banking,Shipped,Same Day
2429,779,466,15,279,2025-02-11,,1,27100,18.77,22012.96,EasyPaisa,Processing,Express
2430,1561,491,10,214,2025-04-25,2025-04-26,4,34251,3.33,132440.16,JazzCash,Shipped,Express
2431,1357,510,21,162,2023-11-21,2023-11-23,4,44339,12.87,154522.73,Credit Card,Delivered,Standard
2432,54,137,10,214,2024-10-07,2024-10-11,3,4369,3.04,12708.4,EasyPaisa,Delivered,Standard
2433,3,477,53,205,2025-04-23,2025-04-24,5,42546,6.67,198550.46,Bank Transfer,Shipped,Same Day
2434,1574,769,1,117,2024-10-22,2024-10-24,4,45901,6.13,172344.09,EasyPaisa,Shipped,Standard
2435,526,173,58,291,2024-12-22,2024-12-23,1,22462,11.67,19839.63,Bank Transfer,Delivered,Standard
2436,271,258,71,259,2024-06-16,2024-06-18,5,42460,6.52,198447.84,Mobile Banking,Delivered,Same Day
2437,627,513,12,245,2025-05-14,2025-05-21,5,21313,15.27,90295.61,Debit Card,Delivered,Express
2438,1588,154,63,24,2025-02-19,2025-02-26,4,4191,9.61,15152.94,Credit Card,Delivered,Express
2439,30,411,37,154,2025-07-17,,3,17282,18.63,42189.14,Debit Card,Pending,Standard
2440,943,327,36,46,2025-02-22,2025-02-25,3,38237,6.38,107395.27,EasyPaisa,Shipped,Express
2441,767,695,28,113,2025-02-04,2025-02-05,3,35816,8.36,98467.84,Debit Card,Delivered,Pickup
2442,1351,597,30,108,2024-08-05,2024-08-10,3,18399,0.08,55151.24,Cash,Delivered,Courier
2443,1764,330,22,222,2023-12-21,2023-12-22,2,26095,7.24,48409.75,Cash,Shipped,Pickup
2444,331,33,63,120,2024-08-27,2024-08-30,4,33635,2.7,130907.46,Cash,Delivered,Standard
2445,1815,704,72,167,2025-01-03,2025-01-04,1,30545,16.82,25407.1,Mobile Banking,Delivered,Pickup
2446,407,3,41,14,2023-11-12,,1,27620,7.45,25563.11,JazzCash,Pending,Same Day
2447,908,176,58,143,2024-02-13,2024-02-20,5,1222,12.94,5319.47,JazzCash,Shipped,Pickup
2448,676,123,75,191,2025-07-09,2025-07-12,4,32154,9.66,116195.41,Cash,Delivered,Standard
2449,1413,142,17,48,2025-03-26,2025-03-30,3,37951,8.28,104427.69,JazzCash,Delivered,Same Day
2450,845,707,10,225,2024-07-04,2024-07-08,5,39275,4.25,188027.33,Cash,Delivered,Standard
2451,1489,512,15,279,2023-11-20,2023-11-23,1,16781,11.77,14805.87,Credit Card,Delivered,Courier
2452,525,175,70,28,2024-11-09,2024-11-10,3,22304,3.69,64440.79,EasyPaisa,Shipped,Courier
2453,1113,67,58,132,2023-11-30,2023-12-04,1,43701,0.74,43379.53,Debit Card,Delivered,Same Day
2454,167,268,62,146,2025-06-17,2025-06-21,2,18751,9.28,34022.71,Credit Card,Delivered,Pickup
2455,567,19,30,108,2024-08-26,,5,49245,14.0,211759.52,Debit Card,Processing,Courier
2456,1698,535,37,181,2023-10-01,2023-10-03,2,44091,10.77,78684.03,Bank Transfer,Shipped,Courier
2457,1160,61,52,79,2024-07-04,2024-07-10,4,33184,2.4,129550.67,Debit Card,Delivered,Same Day
2458,879,136,25,21,2023-11-24,2023-11-29,4,42470,14.74,144841.9,Cash,Shipped,Same Day
2459,63,310,33,174,2024-03-19,2024-03-22,1,1291,6.01,1213.38,Credit Card,Delivered,Express
2460,360,313,31,78,2024-02-21,2024-02-26,2,28010,2.45,54648.62,Debit Card,Shipped,Express
2461,228,494,59,288,2024-05-25,2024-06-01,1,18760,4.94,17834.07,JazzCash,Shipped,Express
2462,575,180,75,33,2024-03-30,,2,17565,7.79,32394.95,JazzCash,Processing,Same Day
2463,1110,600,2,241,2025-02-22,2025-02-25,2,47599,8.02,87562.52,Cash,Delivered,Same Day
2464,1565,731,15,40,2023-11-15,2023-11-19,2,47746,7.69,88146.08,Bank Transfer,Shipped,Same Day
2465,913,771,74,277,2024-08-17,2024-08-20,3,23437,4.69,67015.18,Bank Transfer,Delivered,Standard
2466,795,187,53,27,2025-08-05,,2,5125,9.4,9286.38,Bank Transfer,Pending,Standard
2467,1140,680,37,154,2023-10-17,,4,35000,3.6,134955.84,Bank Transfer,Processing,Express
2468,851,646,34,84,2025-05-25,2025-05-26,4,34348,6.9,127913.45,Mobile Banking,Shipped,Same Day
2469,1468,791,50,177,2024-01-05,2024-01-07,2,13806,19.31,22280.45,EasyPaisa,Shipped,Courier
2470,1252,621,22,222,2024-05-13,2024-05-14,3,33101,9.88,89487.93,Cash,Delivered,Courier
2471,147,604,10,214,2023-11-27,2023-11-30,5,30919,19.3,124754.81,Mobile Banking,Shipped,Courier
2472,848,679,26,83,2024-07-28,,1,31686,13.25,27488.02,Cash,Pending,Express
2473,1320,485,34,286,2024-10-13,2024-10-18,5,14053,9.75,63413.1,EasyPaisa,Delivered,Same Day
2474,494,24,16,256,2025-01-12,2025-01-15,5,15729,18.22,64317.1,Mobile Banking,Delivered,Express
2475,1876,679,39,171,2024-04-18,2024-04-22,5,31686,7.82,146036.84,Debit Card,Shipped,Courier
2476,668,736,8,186,2025-02-26,2025-02-27,3,40434,0.38,120845.84,Debit Card,Shipped,Express
2477,264,454,51,88,2025-02-07,2025-02-12,1,34432,7.69,31783.65,JazzCash,Delivered,Express
2478,769,183,73,220,2024-08-13,2024-08-20,1,44171,9.89,39800.51,EasyPaisa,Delivered,Courier
2479,56,629,29,155,2024-02-02,2024-02-03,3,2894,14.85,7392.79,JazzCash,Shipped,Pickup
2480,1896,253,20,224,2024-11-21,2024-11-24,5,44802,17.68,184406.3,Bank Transfer,Shipped,Express
2481,1617,647,55,34,2025-07-21,2025-07-23,5,29372,18.56,119607.25,Mobile Banking,Delivered,Courier
2482,1256,393,42,243,2024-01-01,2024-01-03,3,44254,2.94,128863.66,EasyPaisa,Delivered,Standard
2483,1670,292,43,180,2024-10-31,2024-11-01,4,19966,7.27,74053.96,EasyPaisa,Delivered,Same Day
2484,851,463,66,276,2023-08-30,2023-09-01,1,14307,2.03,14016.87,Mobile Banking,Shipped,Courier
2485,324,366,64,123,2025-01-23,2025-01-29,3,41916,19.84,100794.99,Bank Transfer,Delivered,Pickup
2486,577,534,8,230,2025-03-04,2025-03-07,2,37899,14.2,65037.12,Bank Transfer,Delivered,Pickup
2487,1090,318,34,286,2025-04-14,,5,1058,10.43,4738.06,JazzCash,Processing,Courier
2488,1071,634,71,259,2025-06-19,,3,9430,3.65,27257.51,Mobile Banking,Processing,Courier
2489,1000,23,6,194,2023-11-20,2023-11-26,2,14787,14.81,25194.86,Mobile Banking,Delivered,Pickup
2490,1057,678,71,259,2025-04-15,2025-04-16,1,29043,4.16,27834.23,Mobile Banking,Delivered,Same Day
2491,551,7,2,38,2024-03-11,2024-03-18,1,15490,10.23,13905.65,Debit Card,Delivered,Express
2492,1774,616,13,66,2023-08-28,2023-08-29,5,9508,15.87,39993.73,Credit Card,Shipped,Express
2493,1044,81,46,16,2025-08-01,2025-08-07,1,39188,12.8,34170.68,Credit Card,Shipped,Courier
2494,1478,93,72,116,2025-02-05,,2,23163,17.61,38167.84,Debit Card,Pending,Standard
2495,1919,594,57,270,2023-10-18,2023-10-20,4,10597,7.28,39302.33,Cash,Shipped,Same Day
2496,649,114,33,15,2025-02-24,2025-02-28,3,19552,5.14,55640.76,JazzCash,Delivered,Same Day
2497,1698,639,47,99,2025-07-07,2025-07-14,2,27374,10.58,48953.22,EasyPaisa,Delivered,Express
2498,1634,106,26,83,2024-09-20,2024-09-26,4,11693,7.04,43477.1,Bank Transfer,Shipped,Standard
2499,241,635,1,22,2024-11-06,2024-11-11,4,35876,7.1,133318.84,EasyPaisa,Delivered,Pickup
2500,1782,547,28,113,2025-04-23,2025-04-25,1,32236,9.38,29211.35,Bank Transfer,Shipped,Express
2501,473,63,13,255,2023-09-02,2023-09-03,4,33080,1.9,129808.95,EasyPaisa,Delivered,Same Day
2502,1789,345,35,201,2024-08-25,2024-08-29,4,29216,14.54,99869.33,EasyPaisa,Delivered,Pickup
2503,1225,325,42,272,2024-10-23,2024-10-28,3,35715,11.08,95272.47,EasyPaisa,Shipped,Pickup
2504,146,23,19,61,2025-04-16,2025-04-20,4,14787,8.46,54144.8,Debit Card,Shipped,Express
2505,516,284,9,89,2024-07-17,2024-07-21,2,33707,4.41,64439.65,EasyPaisa,Shipped,Pickup
2506,1040,530,68,135,2025-08-21,2025-08-26,4,15331,19.47,49384.93,Mobile Banking,Shipped,Courier
2507,100,159,22,222,2024-06-07,2024-06-08,4,49220,5.37,186308.01,JazzCash,Shipped,Same Day
2508,1889,625,6,92,2025-01-09,2025-01-14,5,34226,7.05,159067.01,Credit Card,Delivered,Standard
2509,1013,322,50,160,2025-07-06,,1,18464,16.62,15395.26,Mobile Banking,Pending,Express
2510,1356,119,7,104,2025-08-07,2025-08-09,2,24872,9.81,44863.19,Credit Card,Shipped,Courier
2511,1162,517,57,270,2024-03-29,2024-04-05,4,19777,15.64,66737.99,Mobile Banking,Delivered,Pickup
2512,1766,319,55,34,2025-02-02,2025-02-06,2,33976,12.95,59151.23,Bank Transfer,Shipped,Courier
2513,1867,131,65,240,2024-06-03,2024-06-08,5,29036,19.76,116487.62,EasyPaisa,Shipped,Pickup
2514,560,162,56,90,2024-10-10,2024-10-16,5,22610,6.08,106180.92,EasyPaisa,Shipped,Express
2515,150,134,37,154,2024-01-25,2024-02-01,3,26786,15.25,68104.92,Cash,Shipped,Courier
2516,1296,355,72,116,2024-12-07,2024-12-14,1,22208,0.79,22032.74,Cash,Shipped,Express
2517,1353,287,18,216,2024-04-09,,5,10192,7.08,47350.4,Cash,Processing,Same Day
2518,1619,184,75,114,2025-01-26,,4,17258,13.1,59991.05,JazzCash,Pending,Pickup
2519,996,545,50,177,2024-06-20,2024-06-26,2,15633,12.85,27247.88,JazzCash,Delivered,Standard
2520,1188,234,37,181,2024-12-16,2024-12-22,4,11210,18.94,36348.86,Debit Card,Shipped,Pickup
2521,843,398,47,99,2023-09-14,,5,923,3.08,4472.69,Mobile Banking,Pending,Standard
2522,1647,276,1,282,2025-06-25,2025-07-01,3,39580,14.38,101664.9,Credit Card,Delivered,Express
2523,290,290,45,60,2023-12-07,2023-12-09,1,5940,17.92,4875.47,Bank Transfer,Shipped,Express
2524,1980,104,29,141,2025-08-18,2025-08-19,3,47117,3.92,135810.11,Cash,Delivered,Pickup
2525,1497,783,69,153,2024-11-27,2024-12-03,3,42472,5.87,119936.82,Bank Transfer,Shipped,Standard
2526,389,45,38,219,2025-04-04,2025-04-08,3,40431,5.65,114436.59,Debit Card,Delivered,Standard
2527,1437,10,72,167,2025-05-20,2025-05-21,1,31465,2.8,30583.98,Mobile Banking,Delivered,Express
2528,760,92,53,205,2024-12-30,2025-01-01,2,49329,14.5,84348.66,Mobile Banking,Shipped,Pickup
2529,1756,268,61,144,2024-02-23,2024-02-26,4,18751,12.44,65670.62,JazzCash,Shipped,Express
2530,1887,551,21,298,2025-04-18,2025-04-20,2,5904,16.03,9915.38,EasyPaisa,Delivered,Courier
2531,1790,600,10,225,2024-04-05,,1,47599,19.0,38557.07,EasyPaisa,Pending,Express
2532,277,688,62,101,2024-12-30,2025-01-06,4,28022,7.91,103226.81,Mobile Banking,Shipped,Standard
2533,625,420,58,143,2025-04-04,,1,49349,1.61,48554.32,Cash,Processing,Standard
2534,1037,707,31,25,2024-03-06,2024-03-13,5,39275,8.95,178801.9,Credit Card,Delivered,Express
2535,628,196,66,276,2024-03-30,,5,43843,15.82,184543.53,Bank Transfer,Processing,Courier
2536,975,289,30,221,2024-12-30,2025-01-04,4,10839,8.92,39489.94,Cash,Delivered,Same Day
2537,1869,8,55,34,2025-08-24,2025-08-29,2,40604,11.9,71545.77,Cash,Shipped,Same Day
2538,1790,685,34,286,2024-11-25,,2,13026,5.19,24700.26,EasyPaisa,Processing,Courier
2539,465,381,39,171,2024-02-23,2024-02-24,5,43651,10.17,196051.52,EasyPaisa,Shipped,Pickup
2540,1020,302,49,175,2025-04-21,2025-04-22,2,7694,11.55,13610.23,Mobile Banking,Shipped,Express
2541,1663,98,4,76,2025-07-04,,2,11856,18.78,19258.27,JazzCash,Pending,Standard
2542,784,268,22,222,2024-11-22,2024-11-26,4,18751,6.66,70007.39,EasyPaisa,Delivered,Express
2543,1452,721,18,216,2025-04-24,2025-04-25,4,27436,12.35,96186.09,Debit Card,Shipped,Courier
2544,1120,712,7,150,2024-07-30,2024-08-05,5,23814,1.79,116937.03,Cash,Shipped,Pickup
2545,703,577,3,169,2025-05-29,,4,6466,10.46,23157.79,EasyPaisa,Pending,Courier
2546,1883,633,40,195,2025-05-17,2025-05-22,4,29233,16.97,97087.41,JazzCash,Delivered,Express
2547,1676,311,39,171,2025-01-11,2025-01-14,4,49080,4.84,186815.69,Cash,Delivered,Standard
2548,1338,720,18,289,2025-02-16,,3,14778,3.46,42801.93,Bank Transfer,Pending,Courier
2549,1852,476,58,143,2025-08-09,,1,10915,13.99,9388.02,Debit Card,Processing,Standard
2550,1879,387,75,149,2024-07-22,2024-07-28,3,9683,7.2,26958.0,Bank Transfer,Delivered,Pickup
2551,1699,661,16,231,2024-01-23,2024-01-30,1,31371,10.2,28170.98,Cash,Delivered,Express
2552,24,386,31,12,2023-08-31,,5,16851,7.55,77896.18,JazzCash,Pending,Same Day
2553,668,443,10,225,2024-10-06,2024-10-10,4,22669,4.2,86870.64,JazzCash,Shipped,Pickup
2554,1487,684,68,135,2024-05-25,2024-05-27,3,13964,8.19,38460.94,EasyPaisa,Shipped,Pickup
2555,1514,751,38,219,2024-07-17,2024-07-19,5,30937,4.47,147769.72,EasyPaisa,Shipped,Express
2556,354,595,31,137,2024-09-14,,4,42180,18.92,136795.05,Debit Card,Processing,Express
2557,148,334,38,257,2024-01-23,2024-01-30,3,12254,4.3,35181.35,Bank Transfer,Shipped,Same Day
2558,449,754,5,57,2024-01-18,,2,42485,0.72,84357.5,Credit Card,Processing,Standard
2559,1993,3,71,259,2023-09-20,2023-09-25,5,27620,5.16,130973.39,JazzCash,Shipped,Same Day
2560,284,49,39,234,2024-01-03,2024-01-10,2,35696,5.81,67245.63,Mobile Banking,Shipped,Courier
2561,1608,645,14,147,2024-11-11,2024-11-13,2,3061,11.56,5414.36,Debit Card,Delivered,Express
2562,267,254,59,265,2024-03-27,,3,34673,17.88,85415.82,Cash,Pending,Same Day
2563,1010,443,59,96,2024-08-08,2024-08-10,4,22669,12.28,79538.8,Credit Card,Delivered,Courier
2564,773,572,65,240,2024-04-29,2024-05-03,4,14356,2.11,56214.78,JazzCash,Delivered,Same Day
2565,1061,45,47,99,2023-11-23,2023-11-24,3,40431,15.09,102990.0,Bank Transfer,Shipped,Same Day
2566,851,548,12,235,2024-05-16,2024-05-20,3,45077,14.91,115070.95,Credit Card,Shipped,Courier
2567,1356,544,2,228,2023-10-26,,2,890,11.55,1574.35,Bank Transfer,Processing,Pickup
2568,291,792,7,156,2023-11-29,2023-12-01,2,24677,18.79,40079.16,Mobile Banking,Shipped,Courier
2569,648,567,16,223,2025-03-02,,3,18576,1.12,55105.64,JazzCash,Pending,Standard
2570,450,417,27,179,2025-06-03,2025-06-05,3,30783,3.87,88777.85,EasyPaisa,Delivered,Express
2571,1718,666,53,178,2024-09-27,2024-09-28,5,17292,6.82,80560.13,Cash,Shipped,Pickup
2572,342,205,68,135,2024-10-25,2024-10-29,3,25290,8.11,69716.41,Cash,Shipped,Standard
2573,188,266,5,273,2024-11-03,2024-11-07,5,40759,12.6,178109.64,EasyPaisa,Delivered,Express
2574,1900,652,5,273,2023-10-14,2023-10-16,4,3791,9.49,13725.07,Mobile Banking,Delivered,Express
2575,1194,666,55,148,2024-04-11,2024-04-17,3,17292,11.81,45751.9,Credit Card,Shipped,Pickup
2576,1437,276,44,204,2024-05-13,2024-05-19,1,39580,0.33,39449.03,Cash,Shipped,Courier
2577,1523,281,23,189,2024-09-10,,4,18068,1.77,70989.28,Debit Card,Pending,Pickup
2578,688,262,52,29,2025-05-28,,3,5600,15.51,14194.83,Debit Card,Processing,Courier
2579,1379,101,68,135,2023-12-29,2024-01-01,1,27591,11.57,24397.73,Mobile Banking,Delivered,Same Day
2580,1453,403,9,138,2025-01-22,,3,19116,7.26,53182.98,Bank Transfer,Processing,Standard
2581,1921,759,16,231,2025-08-20,2025-08-22,2,750,15.98,1260.37,Debit Card,Delivered,Courier
2582,1019,429,11,168,2025-06-05,2025-06-09,5,12174,2.63,59266.75,Debit Card,Delivered,Courier
2583,1114,280,27,179,2025-06-22,2025-06-24,5,28810,18.3,117694.32,Credit Card,Delivered,Same Day
2584,840,521,38,285,2024-12-07,,5,3646,12.22,16001.83,Debit Card,Processing,Standard
2585,1221,409,35,201,2025-05-07,2025-05-13,3,32132,9.63,87110.75,Cash,Delivered,Pickup
2586,544,645,49,82,2025-06-30,2025-07-04,5,3061,11.91,13481.44,EasyPaisa,Delivered,Standard
2587,102,130,23,26,2024-04-02,2024-04-09,3,23932,2.11,70277.6,Mobile Banking,Delivered,Same Day
2588,639,612,40,32,2023-11-23,2023-11-28,3,4319,10.75,11564.66,Debit Card,Delivered,Courier
2589,1554,686,42,71,2025-04-18,2025-04-19,1,30191,5.51,28528.88,Bank Transfer,Shipped,Standard
2590,1338,751,55,34,2024-08-02,2024-08-08,5,30937,8.04,142247.94,Cash,Shipped,Express
2591,846,513,66,276,2024-06-26,2024-07-01,4,21313,9.79,76904.99,Cash,Shipped,Standard
2592,1054,488,32,52,2024-07-02,2024-07-06,2,10065,7.58,18604.35,Cash,Shipped,Courier
2593,1796,737,41,36,2024-04-07,2024-04-10,2,30765,3.34,59474.76,Bank Transfer,Delivered,Courier
2594,679,717,29,141,2025-01-11,2025-01-17,4,2763,7.91,10177.34,Mobile Banking,Delivered,Courier
2595,1812,247,1,117,2025-02-15,2025-02-16,4,12830,3.0,49780.62,Cash,Shipped,Courier
2596,888,484,60,6,2024-04-11,2024-04-14,3,6727,12.45,17669.0,EasyPaisa,Shipped,Standard
2597,1596,526,68,135,2023-10-29,,5,32566,17.63,134123.33,Bank Transfer,Pending,Same Day
2598,1102,94,54,39,2025-08-19,2025-08-22,1,15313,14.32,13119.64,Credit Card,Delivered,Express
2599,1438,248,39,67,2023-11-26,2023-12-02,5,36087,4.92,171558.79,Cash,Delivered,Express
2600,788,768,38,219,2024-01-06,2024-01-07,1,13488,17.82,11084.96,JazzCash,Delivered,Courier
2601,1887,190,73,81,2025-07-27,2025-08-01,1,18015,16.42,15056.35,Bank Transfer,Delivered,Pickup
2602,694,430,3,252,2024-09-06,2024-09-08,3,27788,3.39,80533.81,Bank Transfer,Shipped,Pickup
2603,851,524,54,125,2024-05-10,2024-05-14,2,40543,5.97,76244.01,Credit Card,Delivered,Standard
2604,320,279,75,191,2025-06-02,2025-06-09,5,48374,13.85,208375.91,Debit Card,Delivered,Standard
2605,1795,92,26,83,2025-06-28,2025-07-01,4,49329,7.28,182953.26,EasyPaisa,Shipped,Same Day
2606,237,53,30,183,2023-12-02,2023-12-06,3,38958,18.1,95717.85,Cash,Shipped,Courier
2607,1092,409,59,265,2023-09-06,2023-09-07,1,32132,12.35,28162.1,Cash,Shipped,Standard
2608,276,493,22,222,2024-08-23,,4,47649,3.58,183780.93,Cash,Pending,Courier
2609,75,402,66,276,2025-08-21,2025-08-28,2,30123,16.97,50021.17,Bank Transfer,Shipped,Standard
2610,1555,550,11,290,2024-08-11,2024-08-18,5,36096,12.06,158706.78,JazzCash,Shipped,Standard
2611,1332,214,42,272,2025-03-19,2025-03-26,5,49421,12.67,215793.69,Mobile Banking,Delivered,Same Day
2612,1898,361,65,240,2025-03-05,2025-03-07,5,23190,11.14,103037.47,Credit Card,Delivered,Courier
2613,72,728,8,208,2024-07-13,2024-07-19,5,2734,12.96,11898.67,Credit Card,Delivered,Pickup
2614,1721,709,52,29,2025-01-16,2025-01-21,3,49181,11.58,130452.93,JazzCash,Delivered,Same Day
2615,1113,703,60,109,2025-06-22,2025-06-27,4,4006,11.97,14105.73,JazzCash,Shipped,Express
2616,414,308,10,225,2024-12-07,2024-12-12,3,21668,13.79,56037.07,Credit Card,Delivered,Same Day
2617,854,204,54,202,2024-09-26,2024-10-03,3,22095,6.34,62083.55,Mobile Banking,Delivered,Courier
2618,240,277,31,137,2024-05-05,,2,39219,11.84,69149.65,Debit Card,Pending,Express
2619,627,676,2,38,2023-11-05,2023-11-12,3,1469,0.4,4389.5,Bank Transfer,Delivered,Same Day
2620,51,291,73,106,2025-01-19,2025-01-21,4,38557,18.5,125701.76,Bank Transfer,Shipped,Pickup
2621,1800,670,13,255,2023-12-12,2023-12-18,4,43766,14.2,150203.07,Credit Card,Delivered,Same Day
2622,686,530,6,92,2025-03-31,2025-04-01,1,15331,16.65,12778.74,JazzCash,Delivered,Express
2623,1307,93,60,187,2024-10-03,2024-10-07,5,23163,6.97,107740.61,Mobile Banking,Delivered,Standard
2624,351,69,50,177,2024-04-20,2024-04-22,5,6567,6.08,30839.52,Bank Transfer,Delivered,Courier
2625,1211,210,9,5,2025-03-18,2025-03-23,3,28943,8.3,79618.22,JazzCash,Shipped,Courier
2626,333,649,36,72,2024-03-19,2024-03-21,2,47042,8.51,86075.9,EasyPaisa,Shipped,Same Day
2627,1187,96,20,224,2024-05-26,2024-06-02,5,38441,4.76,183063.4,JazzCash,Shipped,Courier
2628,734,292,53,157,2024-06-26,,4,19966,5.25,75670.08,Cash,Processing,Standard
2629,1547,684,11,75,2024-07-31,2024-08-07,4,13964,18.58,45475.63,EasyPaisa,Shipped,Same Day
2630,144,362,21,172,2024-08-21,2024-08-28,1,10404,16.39,8699.09,EasyPaisa,Shipped,Express
2631,1065,590,65,240,2024-03-31,2024-04-04,1,21896,2.61,21323.61,Cash,Delivered,Express
2632,1432,738,66,103,2024-09-04,2024-09-07,4,9576,11.41,33932.44,Credit Card,Delivered,Courier
2633,558,590,18,216,2023-09-24,2023-09-25,1,21896,15.32,18541.64,Debit Card,Delivered,Same Day
2634,784,549,43,107,2023-10-04,2023-10-08,5,6483,19.47,26103.76,EasyPaisa,Delivered,Express
2635,97,764,30,108,2024-10-22,2024-10-28,3,39846,4.55,114095.0,Mobile Banking,Delivered,Same Day
2636,676,613,22,222,2025-01-27,2025-01-28,4,29799,18.37,97297.32,Debit Card,Delivered,Express
2637,1320,260,15,40,2024-10-28,,2,29870,4.99,56757.03,JazzCash,Pending,Same Day
2638,1646,107,2,23,2025-08-19,2025-08-20,4,27917,12.73,97455.65,EasyPaisa,Shipped,Courier
2639,1599,304,48,30,2023-11-21,2023-11-25,5,30285,15.1,128558.48,Credit Card,Delivered,Express
2640,723,714,46,131,2025-01-19,2025-01-20,5,29660,12.36,129964.49,Bank Transfer,Shipped,Express
2641,414,87,52,79,2024-09-23,2024-09-25,2,13087,13.16,22730.11,Debit Card,Delivered,Pickup
2642,1207,517,14,42,2024-04-12,2024-04-15,1,19777,19.56,15909.14,Cash,Delivered,Pickup
2643,820,202,50,87,2024-10-10,2024-10-12,3,31734,16.36,79622.98,Cash,Delivered,Express
2644,395,17,21,162,2025-03-11,2025-03-16,1,8637,13.24,7493.63,Bank Transfer,Shipped,Courier
2645,1385,139,75,191,2024-09-26,,5,3598,3.47,17365.5,Bank Transfer,Processing,Courier
2646,1080,33,40,32,2025-07-11,2025-07-13,2,33635,2.34,65693.16,EasyPaisa,Delivered,Express
2647,153,709,21,162,2025-01-15,2025-01-20,4,49181,4.27,188325.82,JazzCash,Delivered,Pickup
2648,1117,532,58,143,2024-10-12,2024-10-17,1,27038,9.96,24344.73,Cash,Delivered,Same Day
2649,1915,608,23,91,2024-05-09,,2,10780,12.83,18794.71,Credit Card,Pending,Pickup
2650,1251,57,34,84,2024-02-11,2024-02-13,4,23391,0.48,93116.13,Cash,Shipped,Same Day
2651,609,33,64,263,2025-06-17,2025-06-23,3,33635,9.63,91188.6,Cash,Shipped,Express
2652,582,721,27,250,2024-09-20,,4,27436,7.58,101422.98,EasyPaisa,Processing,Express
2653,605,226,21,298,2023-10-03,,5,33478,14.05,143875.36,Debit Card,Processing,Express
2654,1021,329,62,146,2023-09-23,2023-09-27,2,11671,11.86,20572.87,Credit Card,Delivered,Same Day
2655,99,225,64,264,2025-06-26,2025-07-02,1,12361,17.08,10249.46,Mobile Banking,Delivered,Same Day
2656,1582,231,43,107,2025-01-08,2025-01-13,4,28034,11.54,99197.38,Cash,Delivered,Same Day
2657,1030,682,49,210,2025-05-17,2025-05-18,3,49799,2.5,145656.0,Credit Card,Delivered,Express
2658,1596,2,50,160,2025-04-19,2025-04-24,3,49355,5.21,140347.26,Bank Transfer,Delivered,Express
2659,1678,81,15,279,2024-09-21,2024-09-27,5,39188,2.78,190496.97,Credit Card,Shipped,Pickup
2660,1735,516,9,89,2024-09-19,2024-09-24,2,39869,14.04,68540.07,Cash,Delivered,Express
2661,1638,196,68,135,2024-01-08,2024-01-14,2,43843,15.47,74117.57,Credit Card,Delivered,Express
2662,455,508,74,248,2023-08-30,2023-09-04,1,16651,14.09,14305.17,Cash,Shipped,Standard
2663,736,734,22,222,2024-01-14,,1,40820,14.79,34783.41,JazzCash,Pending,Express
2664,1476,449,21,172,2023-09-21,2023-09-28,4,34100,4.97,129627.45,Bank Transfer,Shipped,Pickup
2665,1995,592,45,31,2024-02-16,2024-02-18,5,1425,3.49,6876.39,EasyPaisa,Delivered,Standard
2666,332,718,27,250,2024-05-11,,4,18639,18.52,60748.5,Credit Card,Pending,Express
2667,884,680,42,272,2025-05-07,2025-05-12,3,35000,11.89,92515.96,JazzCash,Delivered,Express
2668,1419,348,25,266,2023-10-01,2023-10-07,3,27115,14.21,69787.99,Mobile Banking,Delivered,Pickup
